time,usage,temperature,frequency
12419,97.3,69,2000
12420,97.3,69,2000
12421,97.3,68,2000
12422,98.6,70,2000
12423,98.7,69,2000
12424,96.2,69,2000
12425,98.8,68,2000
12426,97.4,69,2000
12427,96.2,69,2000
12428,97.5,68,2000
12429,97.5,69,2000
12430,97.3,69,2000
12431,97.3,69,2000
12432,97.4,70,2000
12433,97.3,69,2000
12434,97.3,69,2000
12435,97.3,69,2000
12436,97.5,69,2000
12437,98.7,69,2000
12438,97.3,69,2000
12439,97.5,69,2000
12440,98.6,69,2000
12441,98.7,70,2000
12442,97.4,69,2000
12443,97.6,69,2000
12444,97.2,69,2000
12445,97.3,70,2000
12446,98.7,69,2000
12447,97.4,70,2000
12448,97.3,69,2000
12449,97.4,68,2000
12450,97.5,69,2000
12451,97.3,70,2000
12452,98.6,69,2000
12453,97.3,69,2000
12454,96.4,70,2000
12455,97.3,68,2000
12456,97.4,70,2000
12457,98.7,69,2000
12458,97.5,69,2000
12459,97.3,69,2000
12460,98.7,69,2000
12461,98.6,69,2000
12462,98.6,69,2000
12463,97.4,69,2000
12464,98.7,68,2000
12465,97.4,69,2000
12466,98.7,70,2000
12467,97.4,69,2000
12468,97.3,69,2000
12469,98.6,68,2000
12470,97.3,69,2000
12471,97.2,69,2000
12472,97.3,69,2000
12473,97.5,70,2000
12474,97.5,69,2000
12475,97.5,69,2000
12476,97.4,70,2000
12477,97.3,70,2000
12478,98.7,70,2000
12479,97.4,68,2000
12480,97.4,68,2000
12481,98.7,70,2000
12482,97.5,69,2000
12483,97.5,69,2000
12484,95.8,69,2000
12485,,70,2000
12486,97.3,69,2000
12487,97.4,70,2000
12488,97.6,68,2000
12489,96.2,69,2000
12490,98.7,69,2000
12491,97.3,69,2000
12492,97.6,68,2000
12493,97.5,68,2000
12494,97.5,69,2000
12495,97.3,70,2000
12496,96.2,69,2000
12497,96.2,69,2000
12498,97.4,69,2000
12499,97.3,69,2000
12500,98.7,70,2000
12501,97.3,69,2000
12502,98.8,69,2000
12503,98.6,68,2000
12504,97.3,69,2000
12505,97.4,70,2000
12506,97.3,69,2000
12507,97.5,70,2000
12508,98.6,68,2000
12509,97.3,69,2000
12510,97.3,69,2000
12511,97.3,69,2000
12512,98.8,69,2000
12513,97.5,69,2000
12514,98.6,69,2000
12515,98.6,69,2000
12516,97.4,69,2000
12517,97.6,69,2000
12518,98.7,69,2000
12519,97.3,69,2000
12520,97.4,69,2000
12521,97.3,69,2000
12522,97.4,68,2000
12523,96.0,69,2000
12524,97.5,70,2000
12525,97.3,69,2000
12526,97.4,69,2000
12527,97.5,69,2000
12528,98.7,69,2000
12529,98.7,69,2000
12530,97.3,69,2000
12531,97.3,69,2000
12532,97.5,69,2000
12533,97.3,70,2000
12534,98.7,70,2000
12535,96.1,70,2000
12536,98.7,69,2000
12537,97.4,68,2000
12538,97.3,68,2000
12539,97.3,69,2000
12540,98.6,69,2000
12541,97.4,69,2000
12542,97.4,69,2000
12543,98.8,68,2000
12544,97.5,68,2000
12545,98.7,69,2000
12546,97.4,69,2000
12547,98.7,67,2000
12548,97.3,69,2000
12549,97.6,69,2000
12550,97.4,69,2000
12551,97.3,69,2000
12552,97.3,68,2000
12553,98.6,68,2000
12554,95.9,69,2000
12555,98.7,69,2000
12556,98.7,69,2000
12557,97.3,69,2000
12558,96.0,69,2000
12559,97.2,69,2000
12560,97.3,69,2000
12561,96.2,68,2000
12562,97.3,69,2000
12563,97.5,69,2000
12564,97.3,68,2000
12565,97.4,70,2000
12566,97.5,70,2000
12567,96.0,69,2000
12568,97.5,69,2000
12569,97.4,70,2000
12570,97.4,69,2000
12571,97.3,68,2000
12572,97.4,68,2000
12573,97.6,69,2000
12574,97.3,68,2000
12575,97.3,69,2000
12576,97.3,68,2000
12577,98.7,69,2000
12578,97.3,68,2000
12579,97.4,69,2000
12580,96.0,69,2000
12581,98.6,69,2000
12582,97.3,69,2000
12583,97.4,69,2000
12584,97.5,69,2000
12585,98.7,69,2000
12586,97.3,69,2000
12587,97.3,69,2000
12588,98.6,69,2000
12589,97.4,69,2000
12590,96.4,68,2000
12591,98.7,69,2000
12592,97.4,69,2000
12593,97.3,69,2000
12594,97.6,68,2000
12595,97.5,70,2000
12596,97.3,69,2000
12597,98.6,69,2000
12598,97.5,69,2000
12599,98.7,69,2000
12600,98.7,69,2000
12601,97.3,69,2000
12602,95.9,69,2000
12603,97.5,69,2000
12604,97.4,69,2000
12605,97.3,69,2000
12606,97.6,69,2000
12607,97.4,69,2000
12608,97.6,69,2000
12609,97.3,69,2000
12610,97.5,70,2000
12611,98.6,69,2000
12612,97.5,69,2000
12613,98.6,68,2000
12614,97.6,69,2000
12615,97.3,70,2000
12616,97.5,69,2000
12617,97.5,69,2000
12618,97.6,70,2000
12619,97.5,69,2000
12620,97.3,68,2000
12621,97.5,69,2000
12622,98.7,68,2000
12623,97.4,69,2000
12624,97.5,69,2000
12625,97.3,70,2000
12626,96.2,69,2000
12627,97.3,68,2000
12628,97.5,69,2000
12629,98.7,69,2000
12630,97.6,69,2000
12631,98.7,68,2000
12632,97.4,69,2000
12633,97.4,69,2000
12634,97.5,68,2000
12635,97.5,68,2000
12636,97.3,69,2000
12637,97.5,70,2000
12638,98.6,68,2000
12639,97.6,69,2000
12640,97.3,70,2000
12641,97.6,68,2000
12642,97.5,69,2000
12643,97.3,69,2000
12644,97.4,69,2000
12645,97.3,68,2000
12646,97.4,69,2000
12647,96.5,69,2000
12648,96.4,70,2000
12649,98.7,69,2000
12650,98.7,70,2000
12651,97.3,69,2000
12652,98.7,69,2000
12653,98.7,70,2000
12654,97.3,69,2000
12655,98.6,69,2000
12656,97.4,69,2000
12657,98.7,69,2000
12658,97.4,70,2000
12659,98.6,68,2000
12660,97.3,68,2000
12661,97.3,68,2000
12662,97.6,69,2000
12663,97.4,69,2000
12664,97.3,69,2000
12665,98.6,69,2000
12666,97.4,69,2000
12667,97.5,70,2000
12668,97.4,69,2000
12669,97.4,69,2000
12670,97.4,69,2000
12671,95.8,69,2000
12672,98.6,69,2000
12673,96.4,68,2000
12674,97.5,69,2000
12675,95.9,69,2000
12676,98.6,69,2000
12677,97.3,69,2000
12678,98.6,69,2000
12679,98.7,68,2000
12680,97.4,69,2000
12681,97.4,68,2000
12682,97.5,69,2000
12683,98.7,69,2000
12684,97.5,69,2000
12685,96.0,69,2000
12686,97.5,69,2000
12687,97.3,69,2000
12688,97.6,69,2000
12689,97.6,69,2000
12690,97.3,70,2000
12691,97.3,69,2000
12692,97.4,70,2000
12693,97.6,69,2000
12694,97.6,70,2000
12695,97.5,68,2000
12696,98.7,70,2000
12697,98.7,69,2000
12698,96.1,69,2000
12699,97.4,69,2000
12700,97.3,70,2000
12701,98.6,70,2000
12702,97.3,69,2000
12703,97.3,69,2000
12704,98.7,68,2000
12705,98.5,69,2000
12706,95.9,69,2000
12707,97.4,69,2000
12708,97.4,70,2000
12709,97.4,70,2000
12710,97.3,69,2000
12711,97.3,69,2000
12712,97.4,69,2000
12713,97.4,69,2000
12714,98.8,69,2000
12715,97.5,69,2000
12716,98.7,69,2000
12717,95.9,69,2000
12718,97.3,69,2000
12719,97.3,69,2000
12720,98.6,69,2000
12721,97.5,69,2000
12722,97.5,69,2000
12723,97.3,69,2000
12724,98.7,68,2000
12725,97.4,68,2000
12726,96.3,69,2000
12727,97.3,68,2000
12728,97.3,69,2000
12729,,69,2000
12730,98.6,70,2000
12731,97.5,68,2000
12732,,69,2000
12733,97.4,69,2000
12734,98.7,70,2000
12735,97.3,69,2000
12736,97.5,69,2000
12737,97.4,69,2000
12738,98.7,69,2000
12739,97.6,69,2000
12740,97.4,69,2000
12741,97.5,69,2000
12742,96.2,68,2000
12743,97.4,69,2000
12744,97.3,69,2000
12745,97.3,69,2000
12746,97.3,69,2000
12747,97.3,69,2000
12748,98.7,69,2000
12749,97.5,68,2000
12750,96.0,70,2000
12751,97.3,69,2000
12752,98.6,68,2000
12753,97.6,69,2000
12754,98.7,69,2000
12755,98.8,68,2000
12756,98.6,69,2000
12757,98.6,68,2000
12758,98.6,70,2000
12759,97.5,68,2000
12760,97.3,68,2000
12761,97.3,69,2000
12762,97.4,69,2000
12763,98.6,70,2000
12764,97.6,68,2000
12765,97.3,69,2000
12766,97.6,69,2000
12767,97.5,70,2000
12768,97.3,69,2000
12769,97.4,69,2000
12770,95.9,68,2000
12771,97.4,68,2000
12772,96.3,69,2000
12773,97.5,69,2000
12774,97.3,68,2000
12775,97.3,69,2000
12776,98.6,69,2000
12777,98.7,69,2000
12778,97.3,70,2000
12779,97.3,69,2000
12780,98.6,68,2000
12781,96.1,69,2000
12782,97.4,68,2000
12783,97.3,69,2000
12784,98.8,68,2000
12785,97.3,69,2000
12786,97.3,69,2000
12787,97.3,69,2000
12788,97.5,69,2000
12789,97.4,69,2000
12790,97.4,68,2000
12791,97.3,69,2000
12792,96.2,69,2000
12793,98.6,69,2000
12794,98.7,68,2000
12795,97.3,69,2000
12796,95.9,68,2000
12797,97.4,68,2000
12798,97.3,69,2000
12799,97.3,69,2000
12800,97.5,68,2000
12801,98.6,69,2000
12802,97.5,69,2000
12803,98.8,69,2000
12804,97.5,68,2000
12805,98.7,69,2000
12806,97.4,68,2000
12807,97.4,70,2000
12808,97.4,69,2000
12809,97.5,68,2000
12810,97.5,68,2000
12811,97.3,68,2000
12812,97.4,68,2000
12813,96.2,69,2000
12814,97.3,69,2000
12815,97.6,69,2000
12816,97.6,69,2000
12817,98.8,68,2000
12818,97.4,68,2000
12819,97.3,69,2000
12820,97.4,68,2000
12821,97.3,69,2000
12822,96.2,69,2000
12823,98.8,69,2000
12824,97.3,69,2000
12825,97.5,69,2000
12826,97.3,69,2000
12827,97.4,69,2000
12828,97.4,69,2000
12829,97.3,69,2000
12830,98.6,69,2000
12831,96.4,69,2000
12832,97.3,69,2000
12833,97.3,69,2000
12834,98.6,68,2000
12835,98.7,69,2000
12836,96.0,70,2000
12837,96.2,70,2000
12838,95.9,69,2000
12839,97.3,69,2000
12840,97.4,69,2000
12841,97.3,69,2000
12842,98.8,68,2000
12843,96.4,69,2000
12844,97.3,68,2000
12845,98.6,68,2000
12846,97.3,69,2000
12847,97.3,68,2000
12848,98.6,69,2000
12849,97.5,68,2000
12850,98.6,70,2000
12851,97.4,69,2000
12852,97.5,69,2000
12853,96.5,69,2000
12854,98.6,69,2000
12855,98.6,68,2000
12856,97.5,68,2000
12857,97.3,70,2000
12858,98.8,69,2000
12859,98.6,68,2000
12860,97.4,69,2000
12861,98.7,69,2000
12862,97.3,68,2000
12863,98.6,68,2000
12864,97.3,69,2000
12865,97.5,69,2000
12866,97.3,68,2000
12867,97.3,69,2000
12868,97.3,68,2000
12869,97.3,69,2000
12870,97.2,69,2000
12871,97.4,69,2000
12872,97.5,69,2000
12873,97.3,69,2000
12874,97.5,69,2000
12875,97.3,69,2000
12876,97.3,69,2000
12877,95.9,69,2000
12878,97.4,69,2000
12879,97.3,69,2000
12880,97.6,69,2000
12881,97.4,69,2000
12882,98.7,69,2000
12883,98.7,68,2000
12884,98.7,68,2000
12885,97.6,68,2000
12886,98.7,69,2000
12887,97.3,69,2000
12888,97.4,69,2000
12889,98.6,69,2000
12890,96.0,69,2000
12891,97.3,70,2000
12892,97.5,69,2000
12893,97.3,68,2000
12894,97.3,68,2000
12895,97.4,69,2000
12896,98.6,69,2000
12897,97.3,68,2000
12898,97.3,70,2000
12899,98.6,69,2000
12900,98.7,68,2000
12901,98.6,68,2000
12902,97.5,69,2000
12903,98.7,69,2000
12904,97.4,68,2000
12905,96.1,68,2000
12906,97.3,68,2000
12907,97.4,69,2000
12908,98.6,70,2000
12909,98.6,70,2000
12910,97.4,68,2000
12911,97.5,68,2000
12912,97.3,69,2000
12913,98.7,68,2000
12914,98.8,69,2000
12915,97.4,68,2000
12916,97.3,68,2000
12917,97.5,69,2000
12918,97.3,70,2000
12919,97.5,69,2000
12920,97.3,69,2000
12921,96.2,69,2000
12922,97.3,69,2000
12923,98.6,69,2000
12924,97.3,69,2000
12925,97.3,68,2000
12926,98.6,69,2000
12927,97.3,70,2000
12928,97.5,69,2000
12929,97.4,69,2000
12930,97.3,70,2000
12931,98.7,69,2000
12932,97.5,69,2000
12933,97.3,69,2000
12934,97.4,69,2000
12935,97.5,69,2000
12936,98.6,69,2000
12937,97.3,69,2000
12938,97.5,69,2000
12939,97.5,69,2000
12940,97.2,68,2000
12941,97.6,69,2000
12942,98.7,69,2000
12943,97.4,68,2000
12944,97.3,68,2000
12945,97.3,68,2000
12946,98.6,68,2000
12947,98.7,68,2000
12948,97.3,69,2000
12949,97.5,69,2000
12950,97.4,69,2000
12951,97.3,68,2000
12952,97.3,69,2000
12953,97.3,69,2000
12954,97.3,68,2000
12955,97.5,69,2000
12956,96.0,69,2000
12957,97.5,69,2000
12958,97.4,70,2000
12959,97.3,69,2000
12960,97.6,69,2000
12961,96.2,68,2000
12962,97.3,68,2000
12963,97.3,69,2000
12964,97.3,70,2000
12965,97.5,69,2000
12966,97.3,69,2000
12967,96.2,69,2000
12968,98.6,69,2000
12969,98.6,69,2000
12970,97.5,69,2000
12971,97.4,69,2000
12972,94.6,69,2000
12973,97.4,69,2000
12974,97.4,69,2000
12975,97.5,69,2000
12976,97.5,69,2000
12977,96.1,69,2000
12978,97.3,69,2000
12979,97.5,69,2000
12980,97.5,69,2000
12981,96.0,69,2000
12982,97.3,68,2000
12983,97.5,69,2000
12984,98.6,69,2000
12985,97.3,69,2000
12986,95.9,68,2000
12987,98.8,70,2000
12988,97.5,68,2000
12989,97.5,69,2000
12990,97.4,69,2000
12991,97.3,68,2000
12992,98.7,69,2000
12993,97.3,68,2000
12994,97.3,69,2000
12995,97.3,68,2000
12996,98.7,68,2000
12997,97.3,69,2000
12998,98.6,68,2000
12999,96.0,69,2000
13000,97.3,69,2000
13001,97.6,69,2000
13002,98.8,70,2000
13003,97.3,68,2000
13004,97.4,68,2000
13005,97.3,69,2000
13006,97.4,68,2000
13007,97.4,69,2000
13008,97.4,68,2000
13009,98.7,69,2000
13010,98.7,68,2000
13011,97.5,68,2000
13012,98.7,70,2000
13013,97.3,69,2000
13014,97.5,69,2000
13015,97.3,69,2000
13016,97.6,70,2000
13017,97.3,68,2000
13018,97.3,70,2000
13019,97.3,68,2000
13020,97.5,69,2000
13021,97.3,69,2000
13022,96.0,69,2000
13023,97.3,70,2000
13024,97.3,68,2000
13025,98.6,69,2000
13026,97.4,68,2000
13027,97.4,68,2000
13028,97.3,69,2000
13029,97.4,69,2000
13030,97.3,70,2000
13031,98.6,69,2000
13032,95.9,70,2000
13033,97.3,69,2000
13034,97.4,69,2000
13035,97.4,69,2000
13036,97.3,70,2000
13037,97.6,69,2000
13038,97.3,69,2000
13039,97.3,69,2000
13040,97.4,68,2000
13041,97.5,68,2000
13042,97.3,69,2000
13043,97.3,69,2000
13044,97.6,69,2000
13045,98.6,69,2000
13046,97.3,68,2000
13047,98.7,69,2000
13048,97.4,69,2000
13049,97.3,69,2000
13050,98.7,68,2000
13051,96.3,69,2000
13052,97.4,69,2000
13053,97.3,69,2000
13054,97.2,68,2000
13055,97.5,68,2000
13056,98.7,70,2000
13057,97.3,68,2000
13058,97.5,68,2000
13059,98.7,70,2000
13060,96.2,69,2000
13061,98.6,68,2000
13062,97.5,70,2000
13063,97.5,69,2000
13064,96.1,69,2000
13065,97.5,69,2000
13066,97.3,70,2000
13067,98.8,69,2000
13068,98.7,68,2000
13069,98.6,69,2000
13070,97.4,69,2000
13071,98.6,68,2000
13072,98.7,69,2000
13073,97.4,69,2000
13074,97.4,69,2000
13075,97.4,67,2000
13076,97.4,69,2000
13077,97.4,69,2000
13078,95.9,68,2000
13079,97.4,69,2000
13080,97.3,69,2000
13081,97.3,69,2000
13082,97.4,70,2000
13083,98.7,68,2000
13084,97.3,68,2000
13085,97.5,68,2000
13086,97.3,68,2000
13087,97.4,69,2000
13088,97.3,68,2000
13089,97.4,69,2000
13090,97.3,69,2000
13091,97.3,69,2000
13092,97.5,69,2000
13093,97.4,68,2000
13094,97.4,69,2000
13095,97.3,68,2000
13096,97.3,68,2000
13097,97.4,69,2000
13098,96.2,69,2000
13099,98.6,68,2000
13100,98.7,69,2000
13101,97.6,69,2000
13102,96.2,69,2000
13103,97.5,69,2000
13104,97.4,69,2000
13105,97.3,68,2000
13106,97.4,68,2000
13107,97.5,69,2000
13108,96.4,69,2000
13109,97.4,68,2000
13110,98.8,69,2000
13111,98.6,69,2000
13112,96.2,69,2000
13113,97.3,68,2000
13114,97.4,69,2000
13115,97.4,68,2000
13116,97.4,68,2000
13117,97.4,69,2000
13118,98.7,69,2000
13119,97.5,69,2000
13120,97.3,69,2000
13121,98.7,68,2000
13122,97.5,68,2000
13123,97.4,69,2000
13124,97.3,68,2000
13125,98.7,69,2000
13126,96.2,70,2000
13127,97.5,69,2000
13128,97.4,68,2000
13129,97.3,68,2000
13130,97.3,69,2000
13131,97.5,69,2000
13132,97.5,69,2000
13133,98.8,68,2000
13134,98.6,68,2000
13135,97.5,68,2000
13136,97.5,69,2000
13137,97.3,69,2000
13138,98.7,68,2000
13139,97.4,69,2000
13140,98.6,69,2000
13141,96.1,69,2000
13142,97.3,68,2000
13143,98.7,68,2000
13144,97.5,69,2000
13145,97.3,68,2000
13146,97.3,68,2000
13147,96.2,68,2000
13148,97.3,69,2000
13149,96.4,69,2000
13150,97.3,68,2000
13151,,68,2000
13152,97.5,68,2000
13153,97.3,69,2000
13154,96.2,68,2000
13155,98.6,69,2000
13156,97.5,69,2000
13157,97.5,69,2000
13158,98.6,69,2000
13159,98.8,70,2000
13160,97.4,68,2000
13161,97.5,69,2000
13162,97.3,69,2000
13163,97.5,68,2000
13164,97.5,69,2000
13165,97.6,68,2000
13166,98.7,68,2000
13167,97.3,69,2000
13168,97.3,69,2000
13169,97.3,69,2000
13170,98.6,69,2000
13171,98.6,68,2000
13172,97.3,69,2000
13173,97.4,69,2000
13174,98.6,68,2000
13175,98.6,70,2000
13176,97.4,69,2000
13177,97.1,69,2000
13178,96.0,69,2000
13179,97.3,69,2000
13180,97.4,69,2000
13181,98.7,69,2000
13182,97.3,70,2000
13183,97.4,69,2000
13184,97.3,69,2000
13185,97.3,69,2000
13186,98.6,69,2000
13187,97.4,69,2000
13188,97.3,69,2000
13189,97.5,69,2000
13190,97.3,68,2000
13191,98.7,69,2000
13192,96.0,69,2000
13193,97.5,69,2000
13194,97.3,68,2000
13195,96.2,68,2000
13196,97.5,68,2000
13197,97.4,68,2000
13198,97.3,69,2000
13199,97.3,68,2000
13200,98.6,68,2000
13201,97.6,69,2000
13202,97.3,70,2000
13203,97.3,68,2000
13204,97.3,69,2000
13205,97.3,68,2000
13206,97.6,68,2000
13207,97.3,69,2000
13208,97.3,68,2000
13209,97.3,69,2000
13210,96.5,69,2000
13211,97.4,68,2000
13212,98.6,69,2000
13213,96.3,69,2000
13214,97.4,69,2000
13215,98.6,69,2000
13216,97.3,69,2000
13217,97.5,69,2000
13218,98.6,68,2000
13219,98.6,69,2000
13220,97.3,68,2000
13221,97.4,69,2000
13222,97.3,68,2000
13223,97.6,68,2000
13224,97.3,69,2000
13225,97.3,68,2000
13226,97.3,69,2000
13227,95.9,69,2000
13228,97.4,69,2000
13229,98.7,70,2000
13230,98.8,69,2000
13231,98.6,68,2000
13232,96.4,69,2000
13233,96.2,69,2000
13234,97.5,69,2000
13235,97.4,69,2000
13236,97.6,68,2000
13237,98.8,69,2000
13238,97.3,69,2000
13239,97.5,68,2000
13240,97.2,68,2000
13241,97.4,69,2000
13242,97.5,68,2000
13243,98.7,69,2000
13244,97.3,69,2000
13245,97.4,69,2000
13246,98.7,69,2000
13247,97.5,69,2000
13248,97.4,68,2000
13249,97.4,68,2000
13250,97.4,68,2000
13251,97.3,69,2000
13252,97.3,68,2000
13253,97.4,68,2000
13254,97.4,70,2000
13255,97.3,70,2000
13256,97.3,69,2000
13257,98.6,68,2000
13258,97.5,70,2000
13259,97.5,69,2000
13260,97.6,69,2000
13261,98.6,70,2000
13262,97.3,69,2000
13263,97.3,69,2000
13264,96.2,69,2000
13265,97.5,69,2000
13266,95.9,68,2000
13267,97.3,70,2000
13268,97.3,69,2000
13269,97.5,69,2000
13270,97.3,68,2000
13271,97.5,69,2000
13272,98.6,69,2000
13273,98.6,69,2000
13274,97.3,68,2000
13275,97.3,69,2000
13276,97.5,68,2000
13277,98.7,68,2000
13278,97.5,69,2000
13279,96.2,69,2000
13280,97.4,69,2000
13281,97.4,68,2000
13282,97.3,69,2000
13283,97.3,69,2000
13284,97.4,69,2000
13285,97.4,69,2000
13286,97.3,68,2000
13287,98.7,70,2000
13288,97.3,69,2000
13289,97.3,69,2000
13290,97.3,68,2000
13291,97.4,69,2000
13292,97.3,68,2000
13293,97.3,69,2000
13294,,69,2000
13295,97.6,68,2000
13296,97.4,68,2000
13297,97.4,68,2000
13298,97.1,69,2000
13299,97.4,68,2000
13300,96.1,69,2000
13301,97.3,68,2000
13302,97.3,69,2000
13303,97.3,69,2000
13304,97.3,69,2000
13305,97.5,69,2000
13306,96.3,70,2000
13307,97.4,68,2000
13308,95.9,70,2000
13309,96.2,69,2000
13310,97.3,69,2000
13311,97.3,68,2000
13312,97.3,69,2000
13313,97.5,69,2000
13314,97.3,70,2000
13315,98.6,69,2000
13316,97.4,68,2000
13317,97.3,69,2000
13318,97.3,68,2000
13319,95.9,69,2000
13320,97.3,67,2000
13321,95.9,68,2000
13322,97.3,69,2000
13323,97.4,68,2000
13324,97.4,69,2000
13325,97.3,68,2000
13326,98.8,69,2000
13327,97.3,70,2000
13328,95.9,69,2000
13329,97.3,69,2000
13330,98.7,70,2000
13331,97.4,68,2000
13332,98.6,68,2000
13333,97.4,68,2000
13334,97.6,69,2000
13335,97.5,69,2000
13336,97.3,68,2000
13337,98.7,68,2000
13338,97.3,69,2000
13339,97.3,70,2000
13340,97.5,69,2000
13341,97.4,69,2000
13342,98.7,69,2000
13343,97.2,69,2000
13344,98.6,68,2000
13345,97.4,68,2000
13346,95.9,69,2000
13347,97.3,69,2000
13348,97.4,68,2000
13349,97.2,69,2000
13350,97.3,68,2000
13351,97.5,69,2000
13352,97.3,67,2000
13353,97.5,68,2000
13354,97.5,68,2000
13355,97.6,70,2000
13356,98.8,68,2000
13357,97.4,69,2000
13358,97.3,68,2000
13359,97.3,69,2000
13360,97.3,69,2000
13361,97.5,68,2000
13362,97.5,69,2000
13363,98.7,69,2000
13364,97.3,69,2000
13365,98.8,68,2000
13366,97.3,70,2000
13367,96.2,68,2000
13368,98.7,68,2000
13369,97.3,69,2000
13370,97.6,68,2000
13371,95.9,69,2000
13372,97.4,68,2000
13373,98.7,68,2000
13374,96.4,69,2000
13375,97.3,69,2000
13376,97.3,68,2000
13377,97.3,69,2000
13378,97.5,70,2000
13379,97.4,68,2000
13380,97.3,68,2000
13381,97.3,69,2000
13382,97.5,68,2000
13383,97.3,68,2000
13384,97.3,69,2000
13385,95.9,69,2000
13386,97.5,67,2000
13387,98.7,68,2000
13388,97.4,68,2000
13389,98.7,69,2000
13390,98.8,69,2000
13391,97.3,69,2000
13392,98.7,69,2000
13393,98.8,69,2000
13394,98.6,69,2000
13395,98.6,69,2000
13396,97.3,69,2000
13397,97.3,68,2000
13398,97.3,68,2000
13399,97.4,70,2000
13400,97.3,69,2000
13401,96.4,68,2000
13402,97.3,68,2000
13403,96.0,69,2000
13404,97.3,69,2000
13405,97.4,68,2000
13406,97.3,68,2000
13407,97.3,70,2000
13408,97.5,68,2000
13409,97.5,68,2000
13410,98.7,68,2000
13411,98.6,68,2000
13412,97.4,68,2000
13413,97.3,69,2000
13414,97.4,68,2000
13415,96.2,68,2000
13416,97.5,68,2000
13417,97.4,69,2000
13418,98.7,68,2000
13419,97.5,68,2000
13420,97.5,69,2000
13421,97.5,68,2000
13422,96.1,68,2000
13423,96.2,69,2000
13424,96.4,69,2000
13425,98.6,69,2000
13426,97.4,69,2000
13427,98.7,68,2000
13428,98.6,68,2000
13429,98.6,69,2000
13430,97.5,68,2000
13431,97.3,68,2000
13432,98.6,68,2000
13433,97.6,69,2000
13434,98.7,68,2000
13435,96.3,68,2000
13436,98.7,68,2000
13437,97.4,69,2000
13438,98.6,68,2000
13439,98.6,68,2000
13440,98.6,69,2000
13441,97.3,69,2000
13442,98.6,69,2000
13443,97.4,68,2000
13444,97.4,69,2000
13445,98.6,68,2000
13446,97.3,69,2000
13447,96.2,69,2000
13448,97.3,68,2000
13449,98.7,68,2000
13450,97.3,69,2000
13451,97.5,68,2000
13452,97.4,68,2000
13453,98.7,69,2000
13454,97.3,69,2000
13455,97.3,69,2000
13456,96.4,68,2000
13457,97.4,69,2000
13458,97.4,68,2000
13459,97.3,69,2000
13460,97.6,70,2000
13461,98.6,68,2000
13462,97.3,68,2000
13463,97.5,69,2000
13464,97.5,69,2000
13465,97.6,70,2000
13466,97.4,70,2000
13467,96.2,69,2000
13468,97.3,68,2000
13469,98.7,69,2000
13470,97.4,69,2000
13471,97.1,69,2000
13472,97.4,69,2000
13473,97.3,69,2000
13474,97.4,69,2000
13475,97.4,68,2000
13476,97.4,68,2000
13477,98.6,68,2000
13478,98.6,68,2000
13479,97.4,68,2000
13480,97.3,69,2000
13481,97.3,69,2000
13482,97.4,69,2000
13483,96.2,68,2000
13484,95.9,68,2000
13485,98.7,69,2000
13486,95.9,68,2000
13487,97.3,68,2000
13488,97.4,68,2000
13489,97.5,69,2000
13490,97.3,68,2000
13491,97.4,69,2000
13492,97.5,70,2000
13493,97.4,69,2000
13494,95.9,69,2000
13495,97.5,69,2000
13496,97.3,68,2000
13497,97.3,69,2000
13498,95.9,69,2000
13499,97.5,69,2000
13500,97.3,69,2000
13501,97.3,68,2000
13502,96.1,69,2000
13503,96.0,68,2000
13504,97.5,68,2000
13505,97.4,69,2000
13506,97.3,70,2000
13507,97.3,68,2000
13508,97.4,69,2000
13509,97.3,68,2000
13510,97.3,69,2000
13511,97.3,69,2000
13512,97.3,68,2000
13513,98.7,68,2000
13514,98.7,68,2000
13515,97.5,70,2000
13516,97.4,69,2000
13517,97.3,68,2000
13518,97.3,69,2000
13519,97.3,69,2000
13520,97.3,69,2000
13521,98.6,69,2000
13522,96.5,70,2000
13523,98.8,69,2000
13524,97.4,69,2000
13525,97.5,69,2000
13526,97.5,69,2000
13527,97.3,68,2000
13528,97.3,68,2000
13529,97.3,69,2000
13530,97.1,68,2000
13531,97.3,70,2000
13532,97.4,68,2000
13533,97.3,69,2000
13534,97.4,69,2000
13535,98.7,68,2000
13536,97.6,69,2000
13537,97.5,69,2000
13538,97.3,69,2000
13539,97.6,68,2000
13540,97.4,70,2000
13541,97.6,69,2000
13542,98.7,69,2000
13543,97.5,68,2000
13544,97.3,69,2000
13545,97.3,69,2000
13546,97.4,68,2000
13547,97.3,68,2000
13548,96.5,68,2000
13549,97.3,68,2000
13550,97.4,69,2000
13551,97.4,70,2000
13552,97.5,69,2000
13553,97.5,69,2000
13554,97.3,68,2000
13555,97.3,68,2000
13556,98.7,70,2000
13557,97.5,68,2000
13558,97.5,69,2000
13559,96.3,68,2000
13560,97.3,69,2000
13561,98.6,68,2000
13562,97.4,69,2000
13563,97.5,68,2000
13564,97.5,69,2000
13565,98.7,68,2000
13566,97.3,68,2000
13567,97.4,69,2000
13568,98.8,69,2000
13569,97.6,68,2000
13570,97.4,69,2000
13571,97.4,69,2000
13572,97.4,69,2000
13573,,68,2000
13574,97.3,68,2000
13575,97.2,68,2000
13576,98.6,68,2000
13577,97.3,69,2000
13578,97.3,68,2000
13579,97.3,69,2000
13580,97.4,69,2000
13581,97.4,68,2000
13582,97.4,68,2000
13583,97.3,69,2000
13584,97.4,69,2000
13585,95.9,69,2000
